Year,region,state,age,vet_deaths,vet_rate,pop_deaths,pop_rate
2010,South,Maryland,35–54,29,19.5,203,12.1
2010,South,Maryland,55–74,27,15.7,121,11.1
2010,South,Maryland,75,14,16.7*,37,11.5
2010,South,Mississippi,Total,77,35,380,17.2
2010,South,Mississippi,18–34,11,44.0*,96,14.1
2010,South,Mississippi,35–54,21,30,157,19.8
2010,South,Mississippi,55–74,24,27.6,97,17.1
2010,South,Mississippi,75,21,55.3,30,18.1
2010,South,North Carolina,Total,193,24.9,1151,16
2010,South,North Carolina,18–34,18,21.7*,281,13.2
2010,South,North Carolina,35–54,59,23.5,506,18.9
2010,South,North Carolina,55–74,73,23.7,283,15.3
2010,South,North Carolina,75,43,32.3,81,15.1
2010,South,Oklahoma,Total,115,34.5,598,21.3
2010,South,Oklahoma,18–34,12,31.6*,180,20.6
2010,South,Oklahoma,35–54,36,37.5,249,25.2
2010,South,Oklahoma,55–74,50,36,141,19.5
2010,South,Oklahoma,75,17,28.3*,28,12.3
2010,South,South Carolina,Total,118,28.2,621,17.6
2010,South,South Carolina,18–34,16,39.0*,165,15.9
2010,South,South Carolina,35–54,36,27.5,254,20.2
2010,South,South Carolina,55–74,43,24.7,155,16.1
2010,South,South Carolina,75,23,31.5,47,18.1
2010,South,Tennessee,Total,140,27,921,19
2010,South,Tennessee,18–34,15,31.3*,267,18.8
2010,South,Tennessee,35–54,53,33.1,382,21.5
2010,South,Tennessee,55–74,48,21.8,215,16.8
2010,South,Tennessee,75,24,26.7,57,15.5
2010,South,Texas,Total,493,29.3,2816,15.4
2010,South,Texas,18–34,67,32.8,824,13.4
2010,South,Texas,35–54,165,31.2,1136,16.5
2010,South,Texas,55–74,163,24.7,643,15.7
2010,South,Texas,75,98,34,213,18.7
2010,South,Virginia,Total,169,22,940,15.5
2010,South,Virginia,18–34,24,25.8,236,13
2010,South,Virginia,35–54,52,18.9,404,17.6
2010,South,Virginia,55–74,66,23.6,225,14.8
2010,South,Virginia,75,27,22.7,75,17.5
2010,South,West Virginia,Total,59,34.9,276,18.8
2010,South,West Virginia,18–34,<10,—,59,15.2
2010,South,West Virginia,35–54,10–20,—,109,21.4
2010,South,West Virginia,55–74,19,24.7*,75,17.4
2010,South,West Virginia,75,22,62.9,33,24.6
2010,West,Alaska,Total,26,37.7,152,30
2010,West,Alaska,18–34,<10,—,68,41.4
2010,West,Alaska,35–54,<10,—,49,24.2
2010,West,Alaska,55–74,12,50.0*,30–40,—
2010,West,Alaska,75,<10,—,<10,—
2010,West,All,Total,1654,33.2,9697,18
2010,West,All,18–34,145,30,2474,14.3
2010,West,All,35–54,488,34.5,3785,19.2
2010,West,All,55–74,644,31.2,2577,19.9
2010,West,All,75,376,36.8,861,22.2
2010,West,Arizona,Total,197,37,1068,22.4
2010,West,Arizona,18–34,14,30.4*,285,19.3
2010,West,Arizona,35–54,66,44.6,412,24.8
2010,West,Arizona,55–74,64,28.6,257,20.8
2010,West,Arizona,75,53,46.1,114,29.6
2010,West,California,Total,561,27.7,3818,13.7
2010,West,California,18–34,35,17.8,861,9.4
2010,West,California,35–54,153,28.2,1477,14.2
2010,West,California,55–74,223,27.1,1092,17.2
2010,West,California,75,149,32.1,388,19.6
2010,West,Colorado,Total,141,33.4,839,22.1
2010,West,Colorado,18–34,16,38.1*,232,19.4
2010,West,Colorado,35–54,44,31.9,372,25.9
2010,West,Colorado,55–74,59,34.9,191,20.9
2010,West,Colorado,75,22,30.1,44,18.3
2010,West,Hawaii,Total,20,16,203,19.8
2010,West,Hawaii,18–34,<10,—,65,22.6
2010,West,Hawaii,35–54,<10,—,84,23.2
2010,West,Hawaii,55–74,<10,—,44,15.7
2010,West,Hawaii,75,<10,—,10,10.5*
2010,West,Idaho,Total,59,43.4,278,24.4
2010,West,Idaho,18–34,<10,—,70,19.3
2010,West,Idaho,35–54,10–20,—,101,25.2
2010,West,Idaho,55–74,23,41.1,81,27.8
2010,West,Idaho,75,16,57.1*,26,30.1
2010,West,Montana,Total,58,56.9,218,28.5
2010,West,Montana,18–34,<10,—,60,28.1
2010,West,Montana,35–54,12,42.9*,67,25.5
2010,West,Montana,55–74,26,59.1,69,31
2010,West,Montana,75,10–20,—,22,33.1
2010,West,Nevada,Total,119,50.2,539,26.6
2010,West,Nevada,18–34,<10,—,117,18.6
2010,West,Nevada,35–54,36,52.2,205,27.1
2010,West,Nevada,55–74,51,47.7,173,33.4
2010,West,Nevada,75,20–30,—,44,34.6
2010,West,New Mexico,Total,70,40,394,25.6
2010,West,New Mexico,18–34,<10,—,124,26.7
2010,West,New Mexico,35–54,18,36.0*,150,27.7
2010,West,New Mexico,55–74,29,37.7,95,22.9
2010,West,New Mexico,75,10–20,—,25,21
2010,West,Oregon,Total,135,39.6,679,22.9
2010,West,Oregon,18–34,10,35.7*,134,15.2
2010,West,Oregon,35–54,42,46.2,286,27.6
2010,West,Oregon,55–74,50,33.1,192,23.8
2010,West,Oregon,75,33,46.5,67,27.5
2010,West,Utah,Total,65,42.8,451,23.8
2010,West,Utah,18–34,10,62.5*,181,23.7
2010,West,Utah,35–54,14,34.1*,154,24
2010,West,Utah,55–74,29,47.5,94,24.7
2010,West,Utah,75,12,35.3*,22,19.8
2010,West,Washington,Total,176,28.4,932,18.2
2010,West,Washington,18–34,21,35,240,15.4
2010,West,Washington,35–54,60,31.6,382,20.3
2010,West,Washington,55–74,62,23.8,226,17.4
2010,West,Washington,75,33,30.6,84,22.6
2010,West,Wyoming,Total,27,58.7,126,29.6
2010,West,Wyoming,18–34,<10,—,37,28.1
2010,West,Wyoming,35–54,11,84.6*,46,30.7
2010,West,Wyoming,55–74,<10,—,33,29.1
2010,West,Wyoming,75,<10,—,10,33.2*
2011, ,Total U.S.,Total,6375,28.4,38379,16.2
2011, ,Total U.S.,18–34,674,32,10080,14
2011, ,Total U.S.,35–54,1987,31.1,15457,18.1
2011, ,Total U.S.,55–74,2280,24.8,9700,16
2011, ,Total U.S.,75,1427,29.9,3142,16.6
2011,Northeast,All,Total,824,24.2,5542,12.8
2011,Northeast,All,18–34,66,26.3,1359,10.8
2011,Northeast,All,35–54,268,31.5,2337,14.9
2011,Northeast,All,55–74,289,20.7,1376,12.3
2011,Northeast,All,75,200,21.9,470,12.3
2011,Northeast,Connecticut,Total,55,23.8,361,13
2011,Northeast,Connecticut,18–34,<10,—,83,11
2011,Northeast,Connecticut,35–54,20,36.4,161,15.5
2011,Northeast,Connecticut,55–74,20,21.3,89,12.3
2011,Northeast,Connecticut,75,10–20,—,28,11.1
2011,Northeast,Maine,Total,49,38,232,22
2011,Northeast,Maine,18–34,<10,—,50,19.3
2011,Northeast,Maine,35–54,10–20,—,95,24.9
2011,Northeast,Maine,55–74,18,32.7*,59,18.7
2011,Northeast,Maine,75,15,55.6*,28,28
2011,Northeast,Massachusetts,Total,70,17.5,567,11
2011,Northeast,Massachusetts,18–34,<10,—,134,8.7
2011,Northeast,Massachusetts,35–54,22,22.2,263,14
2011,Northeast,Massachusetts,55–74,28,17.5,140,10.7
2011,Northeast,Massachusetts,75,10–20,—,30,6.7
2011,Northeast,New Hampshire,Total,32,26.7,193,18.6
2011,Northeast,New Hampshire,18–34,<10,—,41,15.2
2011,Northeast,New Hampshire,35–54,11,32.4*,87,21.9
2011,Northeast,New Hampshire,55–74,11,20.4*,53,18.4
2011,Northeast,New Hampshire,75,<10,—,12,14.5*
2011,Northeast,New Jersey,Total,72,15.4,665,9.8
2011,Northeast,New Jersey,18–34,<10,—,148,7.8
2011,Northeast,New Jersey,35–54,10–20,—,279,10.8
2011,Northeast,New Jersey,55–74,24,12.5,175,10.2
2011,Northeast,New Jersey,75,25,18,63,10.9
2011,Northeast,New York,Total,228,24,1606,10.6
2011,Northeast,New York,18–34,21,27.6,433,9.3
2011,Northeast,New York,35–54,78,32.1,645,11.9
2011,Northeast,New York,55–74,79,21.1,392,10.4
2011,Northeast,New York,75,50,19.5,136,10.7
2011,Northeast,Pennsylvania,Total,271,27.6,1705,17.1
2011,Northeast,Pennsylvania,18–34,20,28.2,420,15
2011,Northeast,Pennsylvania,35–54,93,37.8,724,20.7
2011,Northeast,Pennsylvania,55–74,87,21.3,406,15.1
2011,Northeast,Pennsylvania,75,71,27.6,155,15.8
2011,Northeast,Rhode Island,Total,17,22.1*,97,11.7
2011,Northeast,Rhode Island,18–34,<10,—,20–30,—
2011,Northeast,Rhode Island,35–54,<10,—,42,14.4
2011,Northeast,Rhode Island,55–74,<10,—,31,14.7
2011,Northeast,Rhode Island,75,<10,—,<10,—
2011,Northeast,Vermont,Total,30,56.6,116,23.2
2011,Northeast,Vermont,18–34,<10,—,30,22.1
2011,Northeast,Vermont,35–54,<10,—,41,23.2
2011,Northeast,Vermont,55–74,14,60.9*,31,21.3
2011,Northeast,Vermont,75,<10,—,14,33.4*
2011,Midwest,All,Total,1304,26.3,8098,15.8
2011,Midwest,All,18–34,131,31,2284,15
2011,Midwest,All,35–54,409,30,3335,18.3
2011,Midwest,All,55–74,451,21.9,1854,13.9
2011,Midwest,All,75,310,28,625,14.4
2011,Midwest,Illinois,Total,156,20.3,1182,12.1
2011,Midwest,Illinois,18–34,19,27.9*,346,11.5
2011,Midwest,Illinois,35–54,47,23.6,481,13.5
2011,Midwest,Illinois,55–74,56,17.4,259,10.7
2011,Midwest,Illinois,75,34,18.8,96,12.5
2011,Midwest,Indiana,Total,131,26.8,859,17.5
2011,Midwest,Indiana,18–34,10,23.3*,242,16.2
2011,Midwest,Indiana,35–54,43,29.5,376,21.3
2011,Midwest,Indiana,55–74,47,23.3,179,14.1
2011,Midwest,Indiana,75,31,31.6,62,15.7
2011,Midwest,Iowa,Total,78,32.4,403,17.2
2011,Midwest,Iowa,18–34,<10,—,99,14.2
2011,Midwest,Iowa,35–54,30,46.9,181,22.9
2011,Midwest,Iowa,55–74,23,23.7,93,15
2011,Midwest,Iowa,75,10–20,—,30,13.1
2011,Midwest,Kansas,Total,59,25.7,381,17.9
2011,Midwest,Kansas,18–34,<10,—,118,17.9
2011,Midwest,Kansas,35–54,16,24.6*,146,19.6
2011,Midwest,Kansas,55–74,28,31.1,87,16.1
2011,Midwest,Kansas,75,10–20,—,30,16
2011,Midwest,Michigan,Total,191,27.6,1176,15.5
2011,Midwest,Michigan,18–34,16,34.0*,321,14.9
2011,Midwest,Michigan,35–54,68,35.8,491,18
2011,Midwest,Michigan,55–74,53,17.8,263,12.8
2011,Midwest,Michigan,75,53,33.8,101,15.7
2011,Midwest,Minnesota,Total,109,27.9,656,16.1
2011,Midwest,Minnesota,18–34,11,35.5*,185,15
2011,Midwest,Minnesota,35–54,37,37.4,252,17.1
2011,Midwest,Minnesota,55–74,37,22.3,179,17.4
2011,Midwest,Minnesota,75,24,25.3,40,12
2011,Midwest,Missouri,Total,142,28,908,19.8
2011,Midwest,Missouri,18–34,10,22.2*,244,18
2011,Midwest,Missouri,35–54,48,34,390,24.2
2011,Midwest,Missouri,55–74,46,21.5,197,16.2
2011,Midwest,Missouri,75,38,35.5,77,19.6
2011,Midwest,Nebraska,Total,39,26,187,13.6
2011,Midwest,Nebraska,18–34,<10,—,53,12.4
2011,Midwest,Nebraska,35–54,10–20,—,72,15.2
2011,Midwest,Nebraska,55–74,11,19.6*,38,10.9
2011,Midwest,Nebraska,75,15,41.7*,24,19.3
2011,Midwest,North Dakota,Total,22,34.4,99,18.8
2011,Midwest,North Dakota,18–34,<10,—,20–30,—
2011,Midwest,North Dakota,35–54,<10,—,39,23
2011,Midwest,North Dakota,55–74,<10,—,30,22.3
2011,Midwest,North Dakota,75,<10,—,<10,—
2011,Midwest,Ohio,Total,246,26.9,1411,16
2011,Midwest,Ohio,18–34,29,39.7,391,15.5
2011,Midwest,Ohio,35–54,70,26.9,572,18.1
2011,Midwest,Ohio,55–74,85,22.3,348,14.6
2011,Midwest,Ohio,75,60,30,100,12.9
2011,Midwest,South Dakota,Total,23,29.9,121,19.6
2011,Midwest,South Dakota,18–34,<10,—,42,22.5
2011,Midwest,South Dakota,35–54,<10,—,42,19.9
2011,Midwest,South Dakota,55–74,12,40.0*,20–30,—
2011,Midwest,South Dakota,75,<10,—,<10,—
2011,Midwest,Wisconsin,Total,108,25.1,715,16.3
2011,Midwest,Wisconsin,18–34,15,41.7*,218,17
2011,Midwest,Wisconsin,35–54,28,24.3,293,18.7
2011,Midwest,Wisconsin,55–74,44,24.2,153,13.4
2011,Midwest,Wisconsin,75,21,21.6,51,13.4
2011,South,Alabama,Total,127,30.3,641,17.5
2011,South,Alabama,18–34,10,23.8*,187,17.2
2011,South,Alabama,35–54,38,29.7,229,17.7
2011,South,Alabama,55–74,49,28.3,172,17.4
2011,South,Alabama,75,30,39.5,53,18.1
2011,South,All,Total,2634,28.7,14889,17
2011,South,All,18–34,310,32.7,3848,14.4
2011,South,All,35–54,817,29.1,5961,18.9
2011,South,All,55–74,940,25.5,3875,17.2
2011,South,All,75,565,33,1205,17.8
2011,South,Arkansas,Total,83,33.3,452,20.3
2011,South,Arkansas,18–34,13,48.1*,118,17.8
2011,South,Arkansas,35–54,28,38.9,208,27.1
2011,South,Arkansas,55–74,30,29.4,100,16.6
2011,South,Arkansas,75,12,25.0*,26,13.7
2011,South,Delaware,Total,16,19.5*,99,14.2
2011,South,Delaware,18–34,<10,—,20–30,—
2011,South,Delaware,35–54,<10,—,36,14.6
2011,South,Delaware,55–74,10,28.6*,29,15.1
2011,South,Delaware,75,<10,—,<10,—
2011,South,District of Columbia,Total,<10,—,36,7.1
2011,South,District of Columbia,18–34,<10,—,13,6.0*
2011,South,District of Columbia,35–54,<10,—,13,8.2*
2011,South,District of Columbia,55–74,<10,—,<10,—
2011,South,District of Columbia,75,<10,—,<10,—
2011,South,Florida,Total,541,32.8,2827,18.8
2011,South,Florida,18–34,48,37.8,563,13.8
2011,South,Florida,35–54,157,34.9,1106,21.5
2011,South,Florida,55–74,196,30,845,20.1
2011,South,Florida,75,140,33.5,313,19.8
2011,South,Georgia,Total,191,25.7,1135,15.6
2011,South,Georgia,18–34,26,31.3,304,13.2
2011,South,Georgia,35–54,55,20.8,466,16.8
2011,South,Georgia,55–74,74,25.3,286,16.3
2011,South,Georgia,75,36,34.6,79,18.2
2011,South,Kentucky,Total,114,34.3,663,19.9
2011,South,Kentucky,18–34,12,38.7*,173,17.7
2011,South,Kentucky,35–54,36,35.3,276,22.9
2011,South,Kentucky,55–74,46,32.6,170,19
2011,South,Kentucky,75,20,34.5,44,17.1
2011,South,Louisiana,Total,82,24.8,554,16.1
2011,South,Louisiana,18–34,11,26.8*,160,14.5
2011,South,Louisiana,35–54,24,24.5,228,18.9
2011,South,Louisiana,55–74,23,17.2,119,13.5
2011,South,Louisiana,75,24,41.4,47,18.8
2011,South,Maryland,Total,89,19.8,543,12.2
2011,South,Maryland,18–34,11,26.2*,142,10.7
2011,South,Maryland,35–54,26,17.7,209,12.5
2011,South,Maryland,55–74,30,16.9,135,12
2011,South,Maryland,75,22,26.5,57,17.3
2011,South,Mississippi,Total,62,28.1,378,17.1
2011,South,Mississippi,18–34,<10,—,105,15.4
2011,South,Mississippi,35–54,10–20,—,139,17.7
2011,South,Mississippi,55–74,21,23.6,101,17.4
2011,South,Mississippi,75,19,48.7*,33,19.7
2011,South,North Carolina,Total,199,25.7,1190,16.3
2011,South,North Carolina,18–34,33,39.3,317,14.8
2011,South,North Carolina,35–54,52,21.5,483,18.1
2011,South,North Carolina,55–74,68,21.8,306,16
2011,South,North Carolina,75,45,33.1,84,15.3
2011,South,Oklahoma,Total,125,36.8,676,23.8
2011,South,Oklahoma,18–34,17,44.7*,196,22.1
2011,South,Oklahoma,35–54,45,47.9,288,29.5
2011,South,Oklahoma,55–74,39,27.1,147,19.7
2011,South,Oklahoma,75,24,37.5,45,19.7
2011,South,South Carolina,Total,121,29,639,17.9
2011,South,South Carolina,18–34,12,30.0*,170,16.2
2011,South,South Carolina,35–54,44,34.9,245,19.6
2011,South,South Carolina,55–74,45,25.6,173,17.4
2011,South,South Carolina,75,19,25.3*,51,18.9
2011,South,Tennessee,Total,160,31.1,941,19.2
2011,South,Tennessee,18–34,16,34.0*,227,15.8
2011,South,Tennessee,35–54,44,28.8,385,21.9
2011,South,Tennessee,55–74,67,29.8,267,20.2
2011,South,Tennessee,75,33,36.7,62,16.5
2011,South,Texas,Total,484,29,2789,15
2011,South,Texas,18–34,67,32.8,801,12.8
2011,South,Texas,35–54,167,32.2,1121,16.2
2011,South,Texas,55–74,157,23.7,677,15.8
2011,South,Texas,75,93,32.4,190,16.3
2011,South,Virginia,Total,177,22.9,1025,16.7
2011,South,Virginia,18–34,19,20.2*,265,14.3
2011,South,Virginia,35–54,61,22.4,405,17.8
2011,South,Virginia,55–74,63,21.8,265,16.9
2011,South,Virginia,75,34,28.8,90,20.5
2011,South,West Virginia,Total,60,36.6,301,20.5
2011,South,West Virginia,18–34,<10,—,78,19.9
2011,South,West Virginia,35–54,21,48.8,124,24.7
2011,South,West Virginia,55–74,21,29.2,74,16.8
2011,South,West Virginia,75,10–20,—,25,18.6
2011,West,Alaska,Total,19,25.3*,141,27.2
2011,West,Alaska,18–34,<10,—,60,35.2
2011,West,Alaska,35–54,<10,—,53,26.8
2011,West,Alaska,55–74,<10,—,20–30,—
2011,West,Alaska,75,<10,—,<10,—
2011,West,All,Total,1613,32.6,9850,18
2011,West,All,18–34,167,34.4,2589,14.8
2011,West,All,35–54,493,36.2,3824,19.4
2011,West,All,55–74,600,29.1,2595,19.3
2011,West,All,75,352,33.9,842,21.2
2011,West,Arizona,Total,202,37.7,1121,23.1
2011,West,Arizona,18–34,24,53.3,293,19.5
2011,West,Arizona,35–54,52,36.4,443,26.7
2011,West,Arizona,55–74,79,35.3,283,22.1
2011,West,Arizona,75,47,37.9,102,25.6
2011,West,California,Total,589,29.6,3904,13.8
2011,West,California,18–34,66,32.8,944,10.2
2011,West,California,35–54,172,33,1494,14.4
2011,West,California,55–74,217,26.8,1082,16.4
2011,West,California,75,134,29.1,384,19
2011,West,Colorado,Total,139,32.6,882,22.9
2011,West,Colorado,18–34,15,35.7*,245,20.1
2011,West,Colorado,35–54,53,39.6,371,25.9
2011,West,Colorado,55–74,49,28,212,22.2
2011,West,Colorado,75,22,29.3,54,21.9
2011,West,Hawaii,Total,24,20.2,175,16.9
2011,West,Hawaii,18–34,<10,—,62,20.9
2011,West,Hawaii,35–54,<10,—,57,16
2011,West,Hawaii,55–74,11,24.4*,40–50,—
2011,West,Hawaii,75,<10,—,<10,—
2011,West,Idaho,Total,58,45.3,266,23
2011,West,Idaho,18–34,<10,—,68,18.7
2011,West,Idaho,35–54,20,55.6,117,29.3
2011,West,Idaho,55–74,21,38.9,62,20.3
2011,West,Idaho,75,10–20,—,19,21.8*
2011,West,Montana,Total,58,55.8,227,29.4
2011,West,Montana,18–34,<10,—,65,29.5
2011,West,Montana,35–54,17,60.7*,86,33.7
2011,West,Montana,55–74,24,54.5,60,26.1
2011,West,Montana,75,10–20,—,16,23.9*
2011,West,Nevada,Total,81,34,493,24.1
2011,West,Nevada,18–34,<10,—,108,17.2
2011,West,Nevada,35–54,26,38.8,191,25.3
2011,West,Nevada,55–74,29,27.6,153,28.7
2011,West,Nevada,75,20–30,—,41,30.7
2011,West,New Mexico,Total,70,40.5,400,25.7
2011,West,New Mexico,18–34,<10,—,123,25.7
2011,West,New Mexico,35–54,21,43.8,152,28.8
2011,West,New Mexico,55–74,21,27.6,91,21.2
2011,West,New Mexico,75,20–30,—,34,28.2
2011,West,Oregon,Total,135,39.5,638,21.2
2011,West,Oregon,18–34,<10,—,160,17.9
2011,West,Oregon,35–54,49,56.3,260,25.2
2011,West,Oregon,55–74,47,30.3,161,19.3
2011,West,Oregon,75,30–40,—,57,23.1
2011,West,Utah,Total,53,34.9,484,25.1
2011,West,Utah,18–34,<10,—,159,20.8
2011,West,Utah,35–54,18,45.0*,193,29.6
2011,West,Utah,55–74,18,29.0*,105,26.3
2011,West,Utah,75,10–20,—,27,23.5
2011,West,Washington,Total,161,26.5,992,19.1
2011,West,Washington,18–34,17,28.3*,266,16.8
2011,West,Washington,35–54,42,23.1,354,18.9
2011,West,Washington,55–74,72,28,289,21.3
2011,West,Washington,75,30,27.5,83,22
2011,West,Wyoming,Total,24,47.1,127,29.5
2011,West,Wyoming,18–34,<10,—,36,26.7
2011,West,Wyoming,35–54,10,76.9*,53,36.1
2011,West,Wyoming,55–74,<10,—,27,22.9
2011,West,Wyoming,75,<10,—,11,35.5*
2012, ,Total U.S.,Total,6383,28.8,39426,16.5
2012, ,Total U.S.,18–34,726,34.2,10229,14.1
2012, ,Total U.S.,35–54,1911,31,15620,18.4
2012, ,Total U.S.,55–74,2316,25.4,10296,16.5
2012, ,Total U.S.,75,1425,30,3281,17.1
2012,Northeast,All,Total,733,22,5469,12.5
2012,Northeast,All,18–34,70,27.9,1361,10.7
2012,Northeast,All,35–54,239,29.4,2279,14.7
2012,Northeast,All,55–74,263,19.1,1428,12.4
2012,Northeast,All,75,161,18.1,401,10.4
2012,Northeast,Connecticut,Total,43,19.3,357,12.8
2012,Northeast,Connecticut,18–34,<10,—,75,9.8
2012,Northeast,Connecticut,35–54,18,34.0*,166,16.2
2012,Northeast,Connecticut,55–74,15,16.3*,94,12.5
2012,Northeast,Connecticut,75,<10,—,22,8.8
2012,Northeast,Maine,Total,37,28.7,204,19.2
2012,Northeast,Maine,18–34,<10,—,35,13.3
2012,Northeast,Maine,35–54,16,45.7*,95,25.6
2012,Northeast,Maine,55–74,11,20.0*,57,17.4
2012,Northeast,Maine,75,<10,—,17,16.9*
2012,Northeast,Massachusetts,Total,70,17.6,587,11.2
2012,Northeast,Massachusetts,18–34,<10,—,154,9.8
2012,Northeast,Massachusetts,35–54,25,26.6,261,14
2012,Northeast,Massachusetts,55–74,19,11.7*,139,10.2
2012,Northeast,Massachusetts,75,10–20,—,33,7.3
2012,Northeast,New Hampshire,Total,33,28.7,195,18.7
2012,Northeast,New Hampshire,18–34,<10,—,39,14.3
2012,Northeast,New Hampshire,35–54,15,46.9*,94,24.2
2012,Northeast,New Hampshire,55–74,10,20.4*,49,16.4
2012,Northeast,New Hampshire,75,<10,—,13,15.4*
2012,Northeast,New Jersey,Total,67,14.8,670,9.8
2012,Northeast,New Jersey,18–34,10,30.3*,178,9.3
2012,Northeast,New Jersey,35–54,21,21.2,279,10.9
2012,Northeast,New Jersey,55–74,21,11.1,168,9.5
2012,Northeast,New Jersey,75,15,11.5*,45,7.8
2012,Northeast,New York,Total,193,20.5,1662,10.9
2012,Northeast,New York,18–34,20,26,427,9
2012,Northeast,New York,35–54,50,21.2,655,12.2
2012,Northeast,New York,55–74,76,20.1,451,11.6
2012,Northeast,New York,75,47,18.9,129,10.1
2012,Northeast,Pennsylvania,Total,269,28.1,1606,16
2012,Northeast,Pennsylvania,18–34,26,37.1,409,14.4
2012,Northeast,Pennsylvania,35–54,87,37,644,18.8
2012,Northeast,Pennsylvania,55–74,104,25.9,426,15.4
2012,Northeast,Pennsylvania,75,52,20.7,127,13
2012,Northeast,Rhode Island,Total,13,17.8*,103,12.4
2012,Northeast,Rhode Island,18–34,<10,—,24,9.7
2012,Northeast,Rhode Island,35–54,<10,—,49,17.1
2012,Northeast,Rhode Island,55–74,<10,—,20–30,—
2012,Northeast,Rhode Island,75,<10,—,<10,—
2012,Northeast,Vermont,Total,<10,—,85,16.9
2012,Northeast,Vermont,18–34,<10,—,20–30,—
2012,Northeast,Vermont,35–54,<10,—,36,21.1
2012,Northeast,Vermont,55–74,<10,—,22,14.6
2012,Northeast,Vermont,75,<10,—,<10,—
2012,Midwest,All,Total,1358,28,8375,16.3
2012,Midwest,All,18–34,160,37.6,2286,14.9
2012,Midwest,All,35–54,416,32,3415,19
2012,Midwest,All,55–74,468,22.9,2009,14.6
2012,Midwest,All,75,313,28.7,665,15.2
2012,Midwest,Illinois,Total,181,24.5,1252,12.8
2012,Midwest,Illinois,18–34,18,26.9*,309,10.2
2012,Midwest,Illinois,35–54,54,28.1,535,15.2
2012,Midwest,Illinois,55–74,62,20.2,303,12.2
2012,Midwest,Illinois,75,46,26.7,105,13.6
2012,Midwest,Indiana,Total,155,32.2,912,18.4
2012,Midwest,Indiana,18–34,21,47.7,241,16.1
2012,Midwest,Indiana,35–54,65,46.4,389,22.3
2012,Midwest,Indiana,55–74,42,21.1,217,16.6
2012,Midwest,Indiana,75,27,27.6,65,16.4
2012,Midwest,Iowa,Total,54,22.6,364,15.5
2012,Midwest,Iowa,18–34,<10,—,113,16.1
2012,Midwest,Iowa,35–54,19,31.1*,151,19.3
2012,Midwest,Iowa,55–74,15,15.3*,71,11.2
2012,Midwest,Iowa,75,10–20,—,29,12.6
2012,Midwest,Kansas,Total,72,32,482,22.5
2012,Midwest,Kansas,18–34,11,42.3*,150,22.4
2012,Midwest,Kansas,35–54,19,31.1*,188,25.7
2012,Midwest,Kansas,55–74,22,24.7,106,19
2012,Midwest,Kansas,75,20,40.8,38,20.3
2012,Midwest,Michigan,Total,166,24,1203,15.8
2012,Midwest,Michigan,18–34,21,42.9,334,15.4
2012,Midwest,Michigan,35–54,40,22.2,488,18.2
2012,Midwest,Michigan,55–74,66,21.6,284,13.4
2012,Midwest,Michigan,75,39,24.5,97,15
2012,Midwest,Minnesota,Total,117,30.5,626,15.3
2012,Midwest,Minnesota,18–34,13,41.9*,154,12.5
2012,Midwest,Minnesota,35–54,44,46.8,275,18.9
2012,Midwest,Minnesota,55–74,39,23.2,159,14.9
2012,Midwest,Minnesota,75,21,23.1,38,11.2
2012,Midwest,Missouri,Total,172,34.1,893,19.4
2012,Midwest,Missouri,18–34,15,32.6*,253,18.5
2012,Midwest,Missouri,35–54,44,32.4,345,21.8
2012,Midwest,Missouri,55–74,66,30.7,220,17.6
2012,Midwest,Missouri,75,47,43.9,75,19
2012,Midwest,Nebraska,Total,43,29.9,222,16
2012,Midwest,Nebraska,18–34,<10,—,63,14.6
2012,Midwest,Nebraska,35–54,12,29.3*,81,17.2
2012,Midwest,Nebraska,55–74,<10,—,52,14.4
2012,Midwest,Nebraska,75,15,46.9*,26,20.9
2012,Midwest,North Dakota,Total,17,26.6*,100,18.5
2012,Midwest,North Dakota,18–34,<10,—,35,19.2
2012,Midwest,North Dakota,35–54,<10,—,42,24.8
2012,Midwest,North Dakota,55–74,<10,—,10–20,—
2012,Midwest,North Dakota,75,<10,—,<10,—
2012,Midwest,Ohio,Total,259,29.2,1489,16.8
2012,Midwest,Ohio,18–34,23,31.5,380,15
2012,Midwest,Ohio,35–54,72,29.3,588,19
2012,Midwest,Ohio,55–74,101,27.2,390,15.8
2012,Midwest,Ohio,75,63,32.1,131,16.8
2012,Midwest,South Dakota,Total,19,24.4*,135,21.5
2012,Midwest,South Dakota,18–34,<10,—,45,23.2
2012,Midwest,South Dakota,35–54,<10,—,51,24.9
2012,Midwest,South Dakota,55–74,<10,—,30–40,—
2012,Midwest,South Dakota,75,<10,—,<10,—
2012,Midwest,Wisconsin,Total,103,24.4,697,15.8
2012,Midwest,Wisconsin,18–34,15,44.1*,209,16.2
2012,Midwest,Wisconsin,35–54,35,31.8,282,18.2
2012,Midwest,Wisconsin,55–74,37,20.6,159,13.4
2012,Midwest,Wisconsin,75,16,16.3*,47,12.2
2012,South,Alabama,Total,125,30.5,703,19.1
2012,South,Alabama,18–34,10,23.8*,160,14.7
2012,South,Alabama,35–54,37,29.6,292,22.8
2012,South,Alabama,55–74,52,30.4,196,19.3
2012,South,Alabama,75,25,34.7,55,18.6
2012,South,All,Total,2643,29.1,15426,17.4
2012,South,All,18–34,295,31,3916,14.5
2012,South,All,35–54,758,27.7,6045,19.2
2012,South,All,55–74,980,26.9,4121,17.6
2012,South,All,75,608,35,1344,19.5
